policy_id,customer_id,product_type,state,premium_amount,coverage_amount,policy_start_date,policy_status,agent_id,created_at
POL-008395,CUST-8602,Annuity,MS,2991.55,1000000,2024-04-03,Active,AGT-422,2026-04-19T06:51:59.802942
POL-008396,CUST-2598,Whole Life,SC,3397.33,500000,2024-09-28,Cancelled,AGT-478,2026-04-19T06:51:59.803008
POL-008397,CUST-4938,Annuity,MH,1195.66,250000,2022-06-11,Cancelled,AGT-612,2026-04-19T06:51:59.803044
POL-008398,CUST-5805,Term Life,LA,2222.96,500000,2021-06-11,Lapsed,AGT-456,2026-04-19T06:51:59.803072
POL-008399,CUST-6566,Whole Life,DE,754.0,1000000,2022-01-23,Cancelled,AGT-181,2026-04-19T06:51:59.803098
POL-008400,CUST-3125,Term Life,TN,2899.58,100000,2024-07-19,Active,AGT-661,2026-04-19T06:51:59.803121
POL-008401,CUST-2471,Universal Life,MP,3370.1,1000000,2024-01-27,Lapsed,AGT-884,2026-04-19T06:51:59.803145
POL-008402,CUST-2036,Term Life,PA,489.84,1000000,2021-10-02,Lapsed,AGT-314,2026-04-19T06:51:59.803168
POL-008403,CUST-7940,Term Life,OR,2866.2,100000,2025-08-11,Active,AGT-422,2026-04-19T06:51:59.803191
POL-008404,CUST-1047,Annuity,IA,3395.53,500000,2025-10-28,Pending,AGT-750,2026-04-19T06:51:59.803218
POL-008405,CUST-2671,Universal Life,IN,4509.36,500000,2026-01-19,Active,AGT-128,2026-04-19T06:51:59.803245
POL-008406,CUST-6933,Universal Life,NJ,1898.42,250000,2024-11-29,Cancelled,AGT-788,2026-04-19T06:51:59.803269
POL-008407,CUST-5765,Annuity,FL,3042.11,500000,2021-05-14,Lapsed,AGT-191,2026-04-19T06:51:59.803291
POL-008408,CUST-1269,Annuity,NV,898.26,500000,2021-07-25,Active,AGT-997,2026-04-19T06:51:59.803320
POL-008409,CUST-9416,Whole Life,MO,2772.18,1000000,2026-01-20,Cancelled,AGT-377,2026-04-19T06:51:59.803344
POL-008410,CUST-1590,Universal Life,FM,2781.23,250000,2023-03-16,Cancelled,AGT-436,2026-04-19T06:51:59.803368
POL-008411,CUST-1570,Annuity,ID,1623.08,500000,2022-01-14,Active,AGT-720,2026-04-19T06:51:59.803396
POL-008412,CUST-1788,Whole Life,KY,2344.24,1000000,2022-08-25,Pending,AGT-102,2026-04-19T06:51:59.803421
POL-008413,CUST-8255,Universal Life,ME,3321.11,100000,2021-07-23,Pending,AGT-194,2026-04-19T06:51:59.803446
POL-008414,CUST-7942,Annuity,HI,652.45,500000,2024-03-09,Active,AGT-275,2026-04-19T06:51:59.803474
POL-008415,CUST-9879,Annuity,TX,3962.08,250000,2024-05-22,Pending,AGT-968,2026-04-19T06:51:59.803497
POL-008416,CUST-6130,Annuity,ND,2981.04,500000,2023-07-07,Lapsed,AGT-596,2026-04-19T06:51:59.803562
POL-008417,CUST-8586,Term Life,NC,3496.56,250000,2025-08-03,Lapsed,AGT-525,2026-04-19T06:51:59.803591
POL-008418,CUST-2809,Annuity,IA,2004.45,500000,2022-02-08,Active,AGT-545,2026-04-19T06:51:59.803618
POL-008419,CUST-1341,Whole Life,SD,2536.92,100000,2021-05-04,Active,AGT-111,2026-04-19T06:51:59.803643
POL-008420,CUST-3780,Whole Life,NY,1835.18,100000,2024-09-17,Lapsed,AGT-127,2026-04-19T06:51:59.803668
POL-008421,CUST-5240,Annuity,AL,4964.2,1000000,2024-06-03,Active,AGT-442,2026-04-19T06:51:59.803700
POL-008422,CUST-8689,Whole Life,HI,3549.11,500000,2023-01-24,Lapsed,AGT-675,2026-04-19T06:51:59.803726
POL-008423,CUST-6670,Universal Life,IL,1082.15,1000000,2021-10-14,Cancelled,AGT-680,2026-04-19T06:51:59.803753
POL-008424,CUST-9387,Annuity,MI,3002.06,100000,2025-05-20,Lapsed,AGT-849,2026-04-19T06:51:59.803778
POL-008425,CUST-9857,Universal Life,ME,4463.94,1000000,2021-07-22,Active,AGT-215,2026-04-19T06:51:59.803801
POL-008426,CUST-9451,Term Life,IL,3186.42,100000,2025-12-04,Active,AGT-838,2026-04-19T06:51:59.803825
POL-008427,CUST-4776,Whole Life,WY,4002.22,500000,2022-01-11,Lapsed,AGT-313,2026-04-19T06:51:59.803853
POL-008428,CUST-4310,Term Life,MD,1403.15,250000,2023-10-06,Cancelled,AGT-183,2026-04-19T06:51:59.803876
POL-008429,CUST-8244,Term Life,MT,3378.91,100000,2021-07-17,Lapsed,AGT-601,2026-04-19T06:51:59.803899
POL-008430,CUST-9244,Universal Life,AL,3882.21,1000000,2026-02-20,Lapsed,AGT-351,2026-04-19T06:51:59.803922
POL-008431,CUST-9354,Universal Life,PR,3821.37,100000,2026-04-12,Active,AGT-296,2026-04-19T06:51:59.803945
POL-008432,CUST-3820,Whole Life,VA,3708.17,250000,2023-06-04,Lapsed,AGT-155,2026-04-19T06:51:59.803969
POL-008433,CUST-6001,Annuity,SC,2643.39,250000,2023-11-27,Cancelled,AGT-214,2026-04-19T06:51:59.803993
POL-008434,CUST-9041,Term Life,MN,2135.38,500000,2025-01-22,Cancelled,AGT-587,2026-04-19T06:51:59.804017
POL-008435,CUST-2825,Term Life,MP,4025.95,250000,2022-03-11,Cancelled,AGT-737,2026-04-19T06:51:59.804046
POL-008436,CUST-1279,Term Life,AS,3546.18,250000,2025-12-19,Cancelled,AGT-268,2026-04-19T06:51:59.804071
POL-008437,CUST-3180,Annuity,MS,3847.83,1000000,2021-04-19,Active,AGT-823,2026-04-19T06:51:59.804097
POL-008438,CUST-3038,Whole Life,NM,4274.06,100000,2025-04-18,Lapsed,AGT-606,2026-04-19T06:51:59.804124
POL-008439,CUST-9064,Annuity,WI,1127.1,100000,2021-09-11,Lapsed,AGT-160,2026-04-19T06:51:59.804161
POL-008440,CUST-6593,Universal Life,NC,2912.47,500000,2026-01-01,Active,AGT-609,2026-04-19T06:51:59.804193
POL-008441,CUST-4657,Whole Life,AK,1305.05,500000,2023-09-12,Active,AGT-338,2026-04-19T06:51:59.804220
POL-008442,CUST-7692,Whole Life,AL,3824.29,100000,2025-03-12,Active,AGT-743,2026-04-19T06:51:59.804246
POL-008443,CUST-6483,Whole Life,CO,3104.67,1000000,2021-12-24,Pending,AGT-666,2026-04-19T06:51:59.804274
POL-008444,CUST-7029,Annuity,MP,2079.82,100000,2023-11-10,Active,AGT-494,2026-04-19T06:51:59.804299
POL-008445,CUST-8400,Term Life,WA,3205.98,1000000,2023-05-19,Lapsed,AGT-144,2026-04-19T06:51:59.804325
POL-008446,CUST-9423,Whole Life,VT,4730.55,250000,2025-01-18,Cancelled,AGT-110,2026-04-19T06:51:59.804350
POL-008447,CUST-8488,Universal Life,CT,2220.27,500000,2026-02-01,Lapsed,AGT-498,2026-04-19T06:51:59.804376
POL-008448,CUST-3496,Whole Life,PW,669.73,250000,2025-06-01,Cancelled,AGT-144,2026-04-19T06:51:59.804441
POL-008449,CUST-2645,Term Life,GU,1275.13,500000,2021-10-24,Pending,AGT-654,2026-04-19T06:51:59.804481
POL-008450,CUST-6344,Term Life,VA,2990.51,100000,2024-08-18,Cancelled,AGT-620,2026-04-19T06:51:59.804510
POL-008451,CUST-5203,Annuity,PR,1430.72,500000,2025-07-20,Pending,AGT-244,2026-04-19T06:51:59.804537
POL-008452,CUST-6763,Annuity,MN,2384.35,250000,2024-12-23,Active,AGT-395,2026-04-19T06:51:59.804565
POL-008453,CUST-9019,Annuity,SD,3955.73,500000,2023-04-02,Lapsed,AGT-795,2026-04-19T06:51:59.804598
POL-008454,CUST-2765,Universal Life,IA,4199.5,1000000,2022-10-21,Lapsed,AGT-682,2026-04-19T06:51:59.804622
POL-008455,CUST-5212,Term Life,DC,4712.47,1000000,2022-01-13,Cancelled,AGT-203,2026-04-19T06:51:59.804657
POL-008456,CUST-5644,Annuity,CT,1367.12,1000000,2023-04-11,Cancelled,AGT-596,2026-04-19T06:51:59.804683
POL-008457,CUST-6070,Term Life,MH,4011.24,500000,2022-08-06,Lapsed,AGT-424,2026-04-19T06:51:59.804704
POL-008458,CUST-3205,Universal Life,FL,1560.16,500000,2022-11-27,Active,AGT-673,2026-04-19T06:51:59.804731
POL-008459,CUST-4757,Term Life,IA,1325.01,100000,2026-03-23,Pending,AGT-671,2026-04-19T06:51:59.804769
POL-008460,CUST-5812,Whole Life,AL,474.56,100000,2024-03-27,Lapsed,AGT-895,2026-04-19T06:51:59.804797
POL-008461,CUST-8157,Universal Life,NM,1767.14,250000,2024-01-01,Lapsed,AGT-599,2026-04-19T06:51:59.804841
POL-008462,CUST-8944,Universal Life,PR,4487.75,250000,2024-01-14,Pending,AGT-855,2026-04-19T06:51:59.804872
POL-008463,CUST-2998,Annuity,CA,1331.66,250000,2025-08-08,Lapsed,AGT-363,2026-04-19T06:51:59.805046
POL-008464,CUST-2893,Whole Life,VT,4978.12,100000,2025-02-06,Lapsed,AGT-972,2026-04-19T06:51:59.805076
POL-008465,CUST-9635,Whole Life,VI,1447.77,100000,2023-03-08,Lapsed,AGT-394,2026-04-19T06:51:59.805095
POL-008466,CUST-8779,Whole Life,TX,984.1,1000000,2022-05-13,Lapsed,AGT-144,2026-04-19T06:51:59.805111
POL-008467,CUST-8283,Annuity,NH,4578.6,1000000,2025-05-19,Cancelled,AGT-321,2026-04-19T06:51:59.805128
POL-008468,CUST-8823,Term Life,LA,4720.53,100000,2022-06-22,Pending,AGT-341,2026-04-19T06:51:59.805143
POL-008469,CUST-3641,Whole Life,KY,3019.23,1000000,2023-11-11,Pending,AGT-314,2026-04-19T06:51:59.805175
POL-008470,CUST-4704,Annuity,TX,880.57,100000,2021-08-08,Cancelled,AGT-642,2026-04-19T06:51:59.805191
POL-008471,CUST-4099,Universal Life,CA,1891.96,250000,2025-01-18,Pending,AGT-331,2026-04-19T06:51:59.805208
POL-008472,CUST-3606,Term Life,VI,2684.49,500000,2022-11-28,Cancelled,AGT-202,2026-04-19T06:51:59.805224
POL-008473,CUST-1998,Annuity,WI,3849.58,100000,2022-06-14,Active,AGT-202,2026-04-19T06:51:59.805240
POL-008474,CUST-5428,Whole Life,ND,2850.67,1000000,2022-01-20,Lapsed,AGT-392,2026-04-19T06:51:59.805257
POL-008475,CUST-3210,Term Life,VA,2117.52,250000,2022-09-07,Lapsed,AGT-773,2026-04-19T06:51:59.805395
POL-008476,CUST-6229,Annuity,OR,1021.56,500000,2025-08-27,Lapsed,AGT-292,2026-04-19T06:51:59.805416
POL-008477,CUST-5649,Universal Life,MN,3590.21,1000000,2026-03-05,Lapsed,AGT-740,2026-04-19T06:51:59.805444
POL-008478,CUST-1206,Annuity,WA,347.38,250000,2024-08-21,Lapsed,AGT-398,2026-04-19T06:51:59.805470
POL-008479,CUST-3430,Annuity,NY,3898.36,100000,2023-03-06,Active,AGT-727,2026-04-19T06:51:59.805489
POL-008480,CUST-2327,Universal Life,VT,1202.36,1000000,2021-12-05,Lapsed,AGT-326,2026-04-19T06:51:59.805507
POL-008481,CUST-3191,Annuity,GA,3274.92,100000,2025-10-25,Pending,AGT-883,2026-04-19T06:51:59.805525
POL-008482,CUST-3796,Annuity,AK,1347.01,250000,2025-03-09,Active,AGT-597,2026-04-19T06:51:59.805543
POL-008483,CUST-2946,Whole Life,IN,509.45,250000,2022-04-02,Cancelled,AGT-607,2026-04-19T06:51:59.805565
POL-008484,CUST-9842,Universal Life,NC,4679.25,100000,2022-01-24,Active,AGT-250,2026-04-19T06:51:59.805589
POL-008485,CUST-5969,Term Life,ID,2887.62,250000,2024-03-09,Pending,AGT-883,2026-04-19T06:51:59.805607
POL-008486,CUST-3667,Annuity,DC,1525.31,500000,2024-12-07,Lapsed,AGT-138,2026-04-19T06:51:59.805629
POL-008487,CUST-8219,Universal Life,AL,2895.65,100000,2024-11-11,Cancelled,AGT-246,2026-04-19T06:51:59.805666
POL-008488,CUST-9854,Whole Life,AR,517.77,1000000,2022-06-02,Pending,AGT-618,2026-04-19T06:51:59.805713
POL-008489,CUST-6846,Term Life,MT,2188.52,500000,2024-09-25,Active,AGT-209,2026-04-19T06:51:59.805746
POL-008490,CUST-9763,Term Life,WI,357.94,500000,2022-11-13,Cancelled,AGT-121,2026-04-19T06:51:59.805784
POL-008491,CUST-3358,Universal Life,ID,2244.13,100000,2021-12-27,Active,AGT-781,2026-04-19T06:51:59.805867
POL-008492,CUST-3071,Whole Life,CO,576.79,250000,2025-11-04,Cancelled,AGT-963,2026-04-19T06:51:59.805950
POL-008493,CUST-8722,Annuity,ND,551.33,100000,2023-09-12,Active,AGT-320,2026-04-19T06:51:59.806033
POL-008494,CUST-7323,Universal Life,MH,3776.97,500000,2025-10-23,Pending,AGT-981,2026-04-19T06:51:59.806091
POL-008495,CUST-6115,Whole Life,UT,2969.37,1000000,2024-03-28,Lapsed,AGT-661,2026-04-19T06:51:59.806138
POL-008496,CUST-5425,Universal Life,TN,4860.51,100000,2025-08-11,Cancelled,AGT-921,2026-04-19T06:51:59.806176
POL-008497,CUST-6998,Term Life,MD,4342.32,250000,2021-11-24,Active,AGT-280,2026-04-19T06:51:59.806219
POL-008498,CUST-2755,Whole Life,NV,3001.99,100000,2025-05-17,Lapsed,AGT-296,2026-04-19T06:51:59.806265
POL-008499,CUST-7669,Whole Life,GU,4913.41,1000000,2025-05-10,Lapsed,AGT-438,2026-04-19T06:51:59.806317
POL-008500,CUST-2854,Term Life,IL,782.8,100000,2024-06-20,Lapsed,AGT-872,2026-04-19T06:51:59.806370
POL-008501,CUST-2416,Term Life,OR,855.73,250000,2025-06-11,Lapsed,AGT-551,2026-04-19T06:51:59.806449
POL-008502,CUST-1403,Annuity,AR,281.58,1000000,2024-12-22,Cancelled,AGT-670,2026-04-19T06:51:59.806507
POL-008503,CUST-3857,Annuity,HI,884.34,250000,2024-05-28,Lapsed,AGT-433,2026-04-19T06:51:59.806649
POL-008504,CUST-5609,Universal Life,AZ,1749.66,500000,2024-09-14,Pending,AGT-485,2026-04-19T06:51:59.806695
POL-008505,CUST-4646,Term Life,NC,2219.23,100000,2025-10-18,Cancelled,AGT-479,2026-04-19T06:51:59.806720
POL-008506,CUST-6798,Term Life,AZ,1110.88,500000,2021-07-26,Lapsed,AGT-463,2026-04-19T06:51:59.806746
POL-008507,CUST-5622,Whole Life,NH,4181.75,250000,2025-07-29,Pending,AGT-263,2026-04-19T06:51:59.806786
POL-008508,CUST-5188,Universal Life,HI,2178.28,1000000,2024-06-02,Lapsed,AGT-271,2026-04-19T06:51:59.806811
POL-008509,CUST-7706,Universal Life,NH,2010.22,1000000,2022-12-09,Cancelled,AGT-759,2026-04-19T06:51:59.806836
POL-008510,CUST-8212,Term Life,MP,1459.72,500000,2025-07-13,Cancelled,AGT-270,2026-04-19T06:51:59.806863
POL-008511,CUST-3339,Annuity,CA,3647.9,250000,2023-08-28,Active,AGT-468,2026-04-19T06:51:59.806893
POL-008512,CUST-7992,Annuity,OR,4853.44,250000,2025-08-14,Cancelled,AGT-395,2026-04-19T06:51:59.806923
POL-008513,CUST-8371,Term Life,MO,1939.66,250000,2025-02-15,Pending,AGT-185,2026-04-19T06:51:59.806953
POL-008514,CUST-7523,Term Life,PW,3503.56,250000,2026-02-15,Cancelled,AGT-970,2026-04-19T06:51:59.807009
POL-008515,CUST-9381,Universal Life,MP,4571.41,250000,2025-01-26,Active,AGT-211,2026-04-19T06:51:59.807042
POL-008516,CUST-8015,Term Life,DE,702.02,1000000,2023-05-01,Cancelled,AGT-340,2026-04-19T06:51:59.807071
POL-008517,CUST-7070,Whole Life,PR,4642.21,100000,2021-08-31,Cancelled,AGT-386,2026-04-19T06:51:59.807097
POL-008518,CUST-4007,Annuity,VI,123.67,500000,2022-02-11,Active,AGT-792,2026-04-19T06:51:59.807121
POL-008519,CUST-5278,Whole Life,IN,4219.03,1000000,2026-04-08,Active,AGT-820,2026-04-19T06:51:59.807148
POL-008520,CUST-9596,Universal Life,MN,4204.93,100000,2023-08-12,Lapsed,AGT-446,2026-04-19T06:51:59.807174
POL-008521,CUST-9639,Annuity,PA,4472.82,250000,2025-07-09,Pending,AGT-367,2026-04-19T06:51:59.807198
POL-008522,CUST-6254,Annuity,HI,3204.87,1000000,2024-05-27,Cancelled,AGT-883,2026-04-19T06:51:59.807224
POL-008523,CUST-8355,Universal Life,AK,1373.71,500000,2025-06-14,Cancelled,AGT-265,2026-04-19T06:51:59.807270
POL-008524,CUST-1947,Annuity,OK,1143.68,250000,2023-07-02,Pending,AGT-434,2026-04-19T06:51:59.807299
POL-008525,CUST-7612,Annuity,PR,2967.44,1000000,2023-03-24,Cancelled,AGT-163,2026-04-19T06:51:59.807325
POL-008526,CUST-8423,Universal Life,DC,4546.27,1000000,2025-12-13,Lapsed,AGT-881,2026-04-19T06:51:59.807350
POL-008527,CUST-6200,Whole Life,NM,377.96,100000,2025-01-29,Cancelled,AGT-642,2026-04-19T06:51:59.807380
POL-008528,CUST-1093,Universal Life,IN,4820.74,500000,2026-01-30,Cancelled,AGT-210,2026-04-19T06:51:59.807404
POL-008529,CUST-2761,Whole Life,MD,3428.7,250000,2025-07-29,Cancelled,AGT-522,2026-04-19T06:51:59.807429
POL-008530,CUST-8902,Term Life,MA,3263.96,250000,2022-09-23,Pending,AGT-444,2026-04-19T06:51:59.807453
POL-008531,CUST-3802,Whole Life,MP,2251.61,100000,2025-01-14,Active,AGT-998,2026-04-19T06:51:59.807480
POL-008532,CUST-1138,Whole Life,MT,3668.12,500000,2023-12-19,Pending,AGT-295,2026-04-19T06:51:59.807510
POL-008533,CUST-6212,Term Life,GU,4027.87,1000000,2025-10-27,Cancelled,AGT-563,2026-04-19T06:51:59.807542
POL-008534,CUST-1910,Annuity,AR,1099.16,250000,2026-01-14,Active,AGT-676,2026-04-19T06:51:59.807573
POL-008535,CUST-5025,Universal Life,PW,473.9,100000,2021-06-08,Active,AGT-395,2026-04-19T06:51:59.807600
POL-008536,CUST-6107,Universal Life,IA,1440.61,100000,2022-08-22,Pending,AGT-261,2026-04-19T06:51:59.807623
POL-008537,CUST-5734,Term Life,NV,3323.09,250000,2025-11-06,Pending,AGT-604,2026-04-19T06:51:59.807639
POL-008538,CUST-6375,Term Life,AR,1999.26,250000,2022-08-31,Lapsed,AGT-826,2026-04-19T06:51:59.807655
POL-008539,CUST-9590,Annuity,OH,295.03,100000,2023-07-13,Pending,AGT-179,2026-04-19T06:51:59.807677
POL-008540,CUST-4106,Term Life,VA,3777.06,1000000,2025-09-09,Active,AGT-733,2026-04-19T06:51:59.807693
POL-008541,CUST-8535,Term Life,WY,2692.23,1000000,2021-08-03,Pending,AGT-705,2026-04-19T06:51:59.807709
POL-008542,CUST-1935,Universal Life,KY,2432.85,250000,2023-05-30,Pending,AGT-321,2026-04-19T06:51:59.807725
POL-008543,CUST-2729,Universal Life,MA,4029.61,250000,2024-08-26,Pending,AGT-453,2026-04-19T06:51:59.807746
POL-008544,CUST-3775,Universal Life,MD,1616.69,100000,2022-07-20,Active,AGT-144,2026-04-19T06:51:59.807761
POL-008545,CUST-1265,Universal Life,FM,3222.6,1000000,2022-09-02,Pending,AGT-399,2026-04-19T06:51:59.807776
POL-008546,CUST-1844,Term Life,PA,3012.58,1000000,2023-05-22,Active,AGT-164,2026-04-19T06:51:59.807791
POL-008547,CUST-9415,Whole Life,SC,748.1,1000000,2025-05-29,Pending,AGT-861,2026-04-19T06:51:59.807805
POL-008548,CUST-2168,Term Life,PR,1951.84,100000,2025-10-01,Cancelled,AGT-905,2026-04-19T06:51:59.807819
POL-008549,CUST-4992,Universal Life,WV,300.97,1000000,2022-02-03,Active,AGT-949,2026-04-19T06:51:59.807835
POL-008550,CUST-1338,Term Life,AS,130.24,250000,2022-04-29,Lapsed,AGT-235,2026-04-19T06:51:59.807850
POL-008551,CUST-2912,Whole Life,NY,3540.95,250000,2023-06-05,Active,AGT-426,2026-04-19T06:51:59.807865
POL-008552,CUST-2569,Term Life,PW,697.28,100000,2022-08-19,Active,AGT-851,2026-04-19T06:51:59.807880
POL-008553,CUST-7206,Whole Life,PR,3969.56,100000,2021-11-27,Active,AGT-901,2026-04-19T06:51:59.807894
POL-008554,CUST-7259,Universal Life,KY,2238.21,1000000,2024-10-07,Active,AGT-140,2026-04-19T06:51:59.807911
POL-008555,CUST-2800,Annuity,LA,3107.99,100000,2025-02-13,Active,AGT-910,2026-04-19T06:51:59.807927
POL-008556,CUST-7972,Whole Life,SC,4196.13,250000,2023-11-07,Lapsed,AGT-471,2026-04-19T06:51:59.807942
POL-008557,CUST-2836,Universal Life,AS,1360.73,250000,2023-03-14,Cancelled,AGT-619,2026-04-19T06:51:59.807957
POL-008558,CUST-7326,Term Life,NE,2219.92,250000,2021-05-05,Active,AGT-164,2026-04-19T06:51:59.807971
POL-008559,CUST-8941,Term Life,AS,4351.39,250000,2024-06-28,Cancelled,AGT-359,2026-04-19T06:51:59.807986
POL-008560,CUST-5938,Universal Life,NM,1649.11,100000,2024-10-27,Lapsed,AGT-823,2026-04-19T06:51:59.808001
POL-008561,CUST-5512,Whole Life,VT,4515.14,100000,2021-07-06,Lapsed,AGT-433,2026-04-19T06:51:59.808015
POL-008562,CUST-5315,Term Life,MA,1723.54,1000000,2024-01-27,Cancelled,AGT-732,2026-04-19T06:51:59.808030
POL-008563,CUST-6385,Term Life,OK,4916.1,250000,2023-06-14,Cancelled,AGT-245,2026-04-19T06:51:59.808045
POL-008564,CUST-5126,Whole Life,AS,2152.76,250000,2021-04-26,Cancelled,AGT-283,2026-04-19T06:51:59.808059
POL-008565,CUST-4721,Term Life,IL,3331.38,500000,2024-05-28,Cancelled,AGT-615,2026-04-19T06:51:59.808073
POL-008566,CUST-8252,Universal Life,AZ,4720.82,250000,2024-02-03,Lapsed,AGT-102,2026-04-19T06:51:59.808088
POL-008567,CUST-3532,Term Life,VI,2063.04,250000,2023-09-20,Lapsed,AGT-114,2026-04-19T06:51:59.808135
POL-008568,CUST-4851,Term Life,OK,3912.92,1000000,2025-01-05,Pending,AGT-535,2026-04-19T06:51:59.808164
POL-008569,CUST-8573,Annuity,NM,1605.39,250000,2022-03-10,Lapsed,AGT-622,2026-04-19T06:51:59.808181
POL-008570,CUST-9014,Term Life,AR,2545.09,250000,2025-02-07,Active,AGT-144,2026-04-19T06:51:59.808197
POL-008571,CUST-5903,Universal Life,MH,1228.92,1000000,2025-12-16,Pending,AGT-500,2026-04-19T06:51:59.808287
POL-008572,CUST-8358,Universal Life,IL,955.71,1000000,2025-08-27,Active,AGT-747,2026-04-19T06:51:59.808310
POL-008573,CUST-3566,Universal Life,KY,4732.81,500000,2024-01-17,Active,AGT-752,2026-04-19T06:51:59.808327
POL-008574,CUST-1680,Annuity,CA,3980.84,1000000,2025-10-26,Active,AGT-524,2026-04-19T06:51:59.808343
POL-008575,CUST-5879,Annuity,WY,4338.08,500000,2023-03-28,Cancelled,AGT-850,2026-04-19T06:51:59.808358
POL-008576,CUST-5991,Universal Life,MO,1786.44,1000000,2022-11-17,Active,AGT-351,2026-04-19T06:51:59.808374
POL-008577,CUST-8376,Term Life,MP,1788.4,500000,2023-05-17,Lapsed,AGT-576,2026-04-19T06:51:59.808393
POL-008578,CUST-9224,Whole Life,NM,3214.5,250000,2023-01-23,Pending,AGT-888,2026-04-19T06:51:59.808443
POL-008579,CUST-4522,Whole Life,NH,4692.69,250000,2021-10-16,Pending,AGT-885,2026-04-19T06:51:59.808467
POL-008580,CUST-7186,Universal Life,WY,4808.23,500000,2025-11-09,Cancelled,AGT-231,2026-04-19T06:51:59.808487
POL-008581,CUST-9185,Annuity,MP,3865.55,500000,2023-02-04,Pending,AGT-805,2026-04-19T06:51:59.808505
POL-008582,CUST-6002,Annuity,UT,3177.26,100000,2023-03-09,Lapsed,AGT-847,2026-04-19T06:51:59.808520
POL-008583,CUST-1492,Term Life,PA,861.09,100000,2022-05-21,Cancelled,AGT-339,2026-04-19T06:51:59.808536
POL-008584,CUST-7303,Universal Life,AL,1699.16,500000,2023-07-05,Cancelled,AGT-306,2026-04-19T06:51:59.808551
POL-008585,CUST-3821,Whole Life,MP,768.61,250000,2025-12-22,Cancelled,AGT-908,2026-04-19T06:51:59.808566
POL-008586,CUST-6454,Whole Life,AZ,1169.98,1000000,2026-02-12,Pending,AGT-627,2026-04-19T06:51:59.808581
POL-008587,CUST-3652,Whole Life,VT,3893.54,1000000,2021-05-02,Cancelled,AGT-888,2026-04-19T06:51:59.808601
POL-008588,CUST-8934,Annuity,AK,1586.0,250000,2023-01-16,Active,AGT-906,2026-04-19T06:51:59.808617
POL-008589,CUST-4622,Term Life,MD,653.9,250000,2022-04-05,Pending,AGT-754,2026-04-19T06:51:59.808632
POL-008590,CUST-7499,Term Life,CA,3982.46,100000,2025-09-07,Cancelled,AGT-788,2026-04-19T06:51:59.808647
POL-008591,CUST-8486,Universal Life,MP,4857.0,100000,2025-12-04,Cancelled,AGT-997,2026-04-19T06:51:59.808661
POL-008592,CUST-2460,Term Life,CA,4634.27,500000,2024-09-04,Active,AGT-751,2026-04-19T06:51:59.808675
POL-008593,CUST-7233,Whole Life,ME,1138.13,500000,2023-01-07,Lapsed,AGT-724,2026-04-19T06:51:59.808690
POL-008594,CUST-5478,Whole Life,VA,2789.19,100000,2022-04-13,Cancelled,AGT-658,2026-04-19T06:51:59.808707
POL-008595,CUST-8580,Universal Life,GA,1755.6,100000,2022-12-15,Pending,AGT-306,2026-04-19T06:51:59.808722
POL-008596,CUST-8348,Annuity,IN,211.13,1000000,2026-01-02,Lapsed,AGT-223,2026-04-19T06:51:59.808737
POL-008597,CUST-7072,Term Life,MN,288.52,100000,2021-05-12,Active,AGT-131,2026-04-19T06:51:59.808754
POL-008598,CUST-5338,Annuity,WV,1182.7,100000,2024-09-26,Lapsed,AGT-570,2026-04-19T06:51:59.808771
POL-008599,CUST-8997,Whole Life,VT,777.8,100000,2022-03-27,Pending,AGT-443,2026-04-19T06:51:59.808788
POL-008600,CUST-7504,Annuity,ND,815.58,1000000,2025-06-22,Lapsed,AGT-666,2026-04-19T06:51:59.808803
POL-008601,CUST-1139,Whole Life,IN,1974.98,250000,2025-05-27,Lapsed,AGT-992,2026-04-19T06:51:59.808819
POL-008602,CUST-7448,Universal Life,CA,2144.19,250000,2022-12-15,Active,AGT-189,2026-04-19T06:51:59.808833
POL-008603,CUST-6069,Whole Life,SD,487.89,100000,2024-08-27,Pending,AGT-447,2026-04-19T06:51:59.808849
POL-008604,CUST-4746,Universal Life,VA,4963.26,500000,2025-03-20,Active,AGT-372,2026-04-19T06:51:59.808862
POL-008605,CUST-4046,Universal Life,PA,3633.91,500000,2021-08-10,Lapsed,AGT-706,2026-04-19T06:51:59.808876
POL-008606,CUST-4616,Term Life,NJ,3991.17,500000,2025-07-03,Pending,AGT-214,2026-04-19T06:51:59.808890
POL-008607,CUST-5608,Whole Life,VA,2580.44,250000,2022-12-18,Active,AGT-522,2026-04-19T06:51:59.808906
